indicator,date,value
ZAF_NGDP_D,2027-12-31,182.304
ZAF_NGDP_D,2026-12-31,173.754
ZAF_NGDP_D,2025-12-31,166.001
ZAF_NGDP_D,2024-12-31,158.908
ZAF_NGDP_D,2023-12-31,151.765
ZAF_NGDP_D,2022-12-31,144.429
ZAF_NGDP_D,2021-12-31,137.48
ZAF_NGDP_D,2020-12-31,129.431
ZAF_NGDP_D,2019-12-31,122.459
ZAF_NGDP_D,2018-12-31,117.031
ZAF_NGDP_D,2017-12-31,112.806
ZAF_NGDP_D,2016-12-31,106.952
ZAF_NGDP_D,2015-12-31,100.0
ZAF_NGDP_D,2014-12-31,94.746
ZAF_NGDP_D,2013-12-31,89.92
ZAF_NGDP_D,2012-12-31,84.955
ZAF_NGDP_D,2011-12-31,81.153
ZAF_NGDP_D,2010-12-31,76.894
ZAF_NGDP_D,2009-12-31,72.454
ZAF_NGDP_D,2008-12-31,66.677
ZAF_NGDP_D,2007-12-31,61.824
ZAF_NGDP_D,2006-12-31,57.114
ZAF_NGDP_D,2005-12-31,53.849
ZAF_NGDP_D,2004-12-31,50.995
ZAF_NGDP_D,2003-12-31,48.089
ZAF_NGDP_D,2002-12-31,45.198
ZAF_NGDP_D,2001-12-31,40.163
ZAF_NGDP_D,2000-12-31,37.256
ZAF_NGDP_D,1999-12-31,34.123
ZAF_NGDP_D,1998-12-31,31.924
ZAF_NGDP_D,1997-12-31,29.539
ZAF_NGDP_D,1996-12-31,27.316
ZAF_NGDP_D,1995-12-31,25.287
ZAF_NGDP_D,1994-12-31,22.814
ZAF_NGDP_D,1993-12-31,20.776
ZAF_NGDP_D,1992-12-31,18.327
ZAF_NGDP_D,1991-12-31,15.976
ZAF_NGDP_D,1990-12-31,13.814
ZAF_NGDP_D,1989-12-31,11.965
ZAF_NGDP_D,1988-12-31,10.22
ZAF_NGDP_D,1987-12-31,8.854
ZAF_NGDP_D,1986-12-31,7.71
ZAF_NGDP_D,1985-12-31,6.609
ZAF_NGDP_D,1984-12-31,5.69
ZAF_NGDP_D,1983-12-31,5.119
ZAF_NGDP_D,1982-12-31,4.373
ZAF_NGDP_D,1981-12-31,3.817
ZAF_NGDP_D,1980-12-31,3.426
ZAF_NGDPD,2028-12-31,468.557
ZAF_NGDPD,2027-12-31,456.742
ZAF_NGDPD,2026-12-31,443.573
ZAF_NGDPD,2025-12-31,430.003
ZAF_NGDPD,2024-12-31,415.254
ZAF_NGDPD,2023-12-31,399.015
ZAF_NGDPD,2022-12-31,405.705
ZAF_NGDPD,2021-12-31,418.907
ZAF_NGDPD,2020-12-31,337.521
ZAF_NGDPD,2019-12-31,388.446
ZAF_NGDPD,2018-12-31,403.991
ZAF_NGDPD,2017-12-31,381.317
ZAF_NGDPD,2016-12-31,323.493
ZAF_NGDPD,2015-12-31,346.663
ZAF_NGDPD,2014-12-31,381.195
ZAF_NGDPD,2013-12-31,400.877
ZAF_NGDPD,2012-12-31,434.4
ZAF_NGDPD,2011-12-31,458.708
ZAF_NGDPD,2010-12-31,417.315
ZAF_NGDPD,2009-12-31,331.184
ZAF_NGDPD,2008-12-31,316.491
ZAF_NGDPD,2007-12-31,332.65
ZAF_NGDPD,2006-12-31,304.055
ZAF_NGDPD,2005-12-31,288.749
ZAF_NGDPD,2004-12-31,256.188
ZAF_NGDPD,2003-12-31,197.017
ZAF_NGDPD,2002-12-31,129.385
ZAF_NGDPD,2001-12-31,135.527
ZAF_NGDPD,2000-12-31,151.855
ZAF_NGDPD,1999-12-31,151.426
ZAF_NGDPD,1998-12-31,152.885
ZAF_NGDPD,1997-12-31,169.004
ZAF_NGDPD,1996-12-31,163.34
ZAF_NGDPD,1995-12-31,171.736
ZAF_NGDPD,1994-12-31,153.569
ZAF_NGDPD,1993-12-31,147.236
ZAF_NGDPD,1992-12-31,146.97
ZAF_NGDPD,1991-12-31,135.227
ZAF_NGDPD,1990-12-31,126.027
ZAF_NGDPD,1989-12-31,108.07
ZAF_NGDPD,1988-12-31,104.01
ZAF_NGDPD,1987-12-31,96.533
ZAF_NGDPD,1986-12-31,73.399
ZAF_NGDPD,1985-12-31,64.481
ZAF_NGDPD,1984-12-31,84.838
ZAF_NGDPD,1983-12-31,96.205
ZAF_NGDPD,1982-12-31,85.897
ZAF_NGDPD,1981-12-31,93.15
ZAF_NGDPD,1980-12-31,89.412
ZAF_NGDP,2028-12-31,9497.381
ZAF_NGDP,2027-12-31,8922.265
ZAF_NGDP,2026-12-31,8386.408
ZAF_NGDP,2025-12-31,7901.571
ZAF_NGDP,2024-12-31,7444.848
ZAF_NGDP,2023-12-31,6982.765
ZAF_NGDP,2022-12-31,6638.346
ZAF_NGDP,2021-12-31,6192.497
ZAF_NGDP,2020-12-31,5556.916
ZAF_NGDP,2019-12-31,5613.665
ZAF_NGDP,2018-12-31,5348.61
ZAF_NGDP,2017-12-31,5078.191
ZAF_NGDP,2016-12-31,4759.555
ZAF_NGDP,2015-12-31,4420.793
ZAF_NGDP,2014-12-31,4133.873
ZAF_NGDP,2013-12-31,3868.631
ZAF_NGDP,2012-12-31,3566.385
ZAF_NGDP,2011-12-31,3327.047
ZAF_NGDP,2010-12-31,3055.613
ZAF_NGDP,2009-12-31,2794.229
ZAF_NGDP,2008-12-31,2611.631
ZAF_NGDP,2007-12-31,2346.651
ZAF_NGDP,2006-12-31,2057.594
ZAF_NGDP,2005-12-31,1837.0
ZAF_NGDP,2004-12-31,1652.433
ZAF_NGDP,2003-12-31,1490.399
ZAF_NGDP,2002-12-31,1360.679
ZAF_NGDP,2001-12-31,1165.941
ZAF_NGDP,2000-12-31,1053.138
ZAF_NGDP,1999-12-31,925.69
ZAF_NGDP,1998-12-31,845.733
ZAF_NGDP,1997-12-31,778.645
ZAF_NGDP,1996-12-31,701.804
ZAF_NGDP,1995-12-31,622.901
ZAF_NGDP,1994-12-31,545.092
ZAF_NGDP,1993-12-31,480.994
ZAF_NGDP,1992-12-31,419.121
ZAF_NGDP,1991-12-31,373.34
ZAF_NGDP,1990-12-31,326.127
ZAF_NGDP,1989-12-31,283.395
ZAF_NGDP,1988-12-31,236.388
ZAF_NGDP,1987-12-31,196.55
ZAF_NGDP,1986-12-31,167.618
ZAF_NGDP,1985-12-31,143.659
ZAF_NGDP,1984-12-31,125.207
ZAF_NGDP,1983-12-31,107.181
ZAF_NGDP,1982-12-31,93.276
ZAF_NGDP,1981-12-31,81.739
ZAF_NGDP,1980-12-31,69.637
ZAF_NGAP_NPGDP,2028-12-31,
ZAF_NGAP_NPGDP,2027-12-31,
ZAF_NGAP_NPGDP,2026-12-31,
ZAF_NGAP_NPGDP,2025-12-31,
ZAF_NGAP_NPGDP,2024-12-31,
ZAF_NGAP_NPGDP,2023-12-31,
ZAF_NGAP_NPGDP,2022-12-31,
ZAF_NGAP_NPGDP,2021-12-31,
ZAF_NGAP_NPGDP,2020-12-31,
ZAF_NGAP_NPGDP,2019-12-31,
ZAF_NGAP_NPGDP,2018-12-31,
ZAF_NGAP_NPGDP,2017-12-31,
ZAF_NGAP_NPGDP,2016-12-31,
ZAF_NGAP_NPGDP,2015-12-31,
ZAF_NGAP_NPGDP,2014-12-31,
ZAF_NGAP_NPGDP,2013-12-31,
ZAF_NGAP_NPGDP,2012-12-31,
ZAF_NGAP_NPGDP,2011-12-31,
ZAF_NGAP_NPGDP,2010-12-31,
ZAF_NGAP_NPGDP,2009-12-31,
ZAF_NGAP_NPGDP,2008-12-31,
ZAF_NGAP_NPGDP,2007-12-31,
ZAF_NGAP_NPGDP,2006-12-31,
ZAF_NGAP_NPGDP,2005-12-31,
ZAF_NGAP_NPGDP,2004-12-31,
ZAF_NGAP_NPGDP,2003-12-31,
ZAF_NGAP_NPGDP,2002-12-31,
ZAF_NGAP_NPGDP,2001-12-31,
ZAF_NGAP_NPGDP,2000-12-31,
ZAF_NGAP_NPGDP,1999-12-31,
ZAF_NGAP_NPGDP,1998-12-31,
ZAF_NGAP_NPGDP,1997-12-31,
ZAF_NGAP_NPGDP,1996-12-31,
ZAF_NGAP_NPGDP,1995-12-31,
ZAF_NGAP_NPGDP,1994-12-31,
ZAF_NGAP_NPGDP,1993-12-31,
ZAF_NGAP_NPGDP,1992-12-31,
ZAF_NGAP_NPGDP,1991-12-31,
ZAF_NGAP_NPGDP,1990-12-31,
ZAF_NGAP_NPGDP,1989-12-31,
ZAF_NGAP_NPGDP,1988-12-31,
ZAF_NGAP_NPGDP,1987-12-31,
ZAF_NGAP_NPGDP,1986-12-31,
ZAF_NGAP_NPGDP,1985-12-31,
ZAF_NGAP_NPGDP,1984-12-31,
ZAF_NGAP_NPGDP,1983-12-31,
ZAF_NGAP_NPGDP,1982-12-31,
ZAF_NGAP_NPGDP,1981-12-31,
ZAF_NGAP_NPGDP,1980-12-31,
ZAF_LUR,2028-12-31,35.65
ZAF_LUR,2027-12-31,35.379
ZAF_LUR,2026-12-31,35.106
ZAF_LUR,2025-12-31,34.831
ZAF_LUR,2024-12-31,34.695
ZAF_LUR,2023-12-31,34.716
ZAF_LUR,2022-12-31,33.5
ZAF_LUR,2021-12-31,34.3
ZAF_LUR,2020-12-31,29.175
ZAF_LUR,2019-12-31,28.7
ZAF_LUR,2018-12-31,27.125
ZAF_LUR,2017-12-31,27.45
ZAF_LUR,2016-12-31,26.725
ZAF_LUR,2015-12-31,25.35
ZAF_LUR,2014-12-31,25.1
ZAF_LUR,2013-12-31,24.725
ZAF_LUR,2012-12-31,24.875
ZAF_LUR,2011-12-31,24.8
ZAF_LUR,2010-12-31,24.875
ZAF_LUR,2009-12-31,23.7
ZAF_LUR,2008-12-31,22.525
ZAF_LUR,2007-12-31,23.0
ZAF_LUR,2006-12-31,23.55
ZAF_LUR,2005-12-31,24.65
ZAF_LUR,2004-12-31,25.15
ZAF_LUR,2003-12-31,27.65
ZAF_LUR,2002-12-31,27.8
ZAF_LUR,2001-12-31,25.95
ZAF_LUR,2000-12-31,23.0
ZAF_LUR,1999-12-31,23.3
ZAF_LUR,1998-12-31,26.1
ZAF_LUR,1997-12-31,22.0
ZAF_LUR,1996-12-31,20.3
ZAF_LUR,1995-12-31,16.5
ZAF_LUR,1994-12-31,22.89
ZAF_LUR,1993-12-31,22.163
ZAF_LUR,1992-12-31,21.213
ZAF_LUR,1991-12-31,20.162
ZAF_LUR,1990-12-31,18.784
ZAF_LUR,1989-12-31,17.829
ZAF_LUR,1988-12-31,17.238
ZAF_LUR,1987-12-31,16.592
ZAF_LUR,1986-12-31,16.049
ZAF_LUR,1985-12-31,15.452
ZAF_LUR,1984-12-31,13.718
ZAF_LUR,1983-12-31,12.543
ZAF_LUR,1982-12-31,10.755
ZAF_LUR,1981-12-31,9.824
ZAF_LUR,1980-12-31,9.241
ZAF_LP,2028-12-31,66.365
ZAF_LP,2027-12-31,65.368
ZAF_LP,2026-12-31,64.386
ZAF_LP,2025-12-31,63.419
ZAF_LP,2024-12-31,62.467
ZAF_LP,2023-12-31,61.528
ZAF_LP,2022-12-31,60.604
ZAF_LP,2021-12-31,60.143
ZAF_LP,2020-12-31,59.622
ZAF_LP,2019-12-31,58.775
ZAF_LP,2018-12-31,57.939
ZAF_LP,2017-12-31,57.098
ZAF_LP,2016-12-31,56.252
ZAF_LP,2015-12-31,55.407
ZAF_LP,2014-12-31,54.574
ZAF_LP,2013-12-31,53.751
ZAF_LP,2012-12-31,52.93
ZAF_LP,2011-12-31,52.129
ZAF_LP,2010-12-31,51.329
ZAF_LP,2009-12-31,50.545
ZAF_LP,2008-12-31,49.795
ZAF_LP,2007-12-31,49.089
ZAF_LP,2006-12-31,48.446
ZAF_LP,2005-12-31,47.86
ZAF_LP,2004-12-31,47.31
ZAF_LP,2003-12-31,46.806
ZAF_LP,2002-12-31,46.355
ZAF_LP,2001-12-31,45.724
ZAF_LP,2000-12-31,44.9
ZAF_LP,1999-12-31,44.23
ZAF_LP,1998-12-31,43.58
ZAF_LP,1997-12-31,42.92
ZAF_LP,1996-12-31,42.21
ZAF_LP,1995-12-31,41.43
ZAF_LP,1994-12-31,40.56
ZAF_LP,1993-12-31,39.62
ZAF_LP,1992-12-31,38.65
ZAF_LP,1991-12-31,37.69
ZAF_LP,1990-12-31,36.79
ZAF_LP,1989-12-31,35.97
ZAF_LP,1988-12-31,35.2
ZAF_LP,1987-12-31,34.46
ZAF_LP,1986-12-31,33.73
ZAF_LP,1985-12-31,32.98
ZAF_LP,1984-12-31,32.21
ZAF_LP,1983-12-31,31.41
ZAF_LP,1982-12-31,30.61
ZAF_LP,1981-12-31,29.83
ZAF_LP,1980-12-31,29.08
ZAF_LE,2028-12-31,
ZAF_LE,2027-12-31,
ZAF_LE,2026-12-31,
ZAF_LE,2025-12-31,
ZAF_LE,2024-12-31,
ZAF_LE,2023-12-31,
ZAF_LE,2022-12-31,
ZAF_LE,2021-12-31,
ZAF_LE,2020-12-31,
ZAF_LE,2019-12-31,
ZAF_LE,2018-12-31,
ZAF_LE,2017-12-31,
ZAF_LE,2016-12-31,
ZAF_LE,2015-12-31,
ZAF_LE,2014-12-31,
ZAF_LE,2013-12-31,
ZAF_LE,2012-12-31,
ZAF_LE,2011-12-31,
ZAF_LE,2010-12-31,
ZAF_LE,2009-12-31,
ZAF_LE,2008-12-31,
ZAF_LE,2007-12-31,
ZAF_LE,2006-12-31,
ZAF_LE,2005-12-31,
ZAF_LE,2004-12-31,
ZAF_LE,2003-12-31,
ZAF_LE,2002-12-31,
ZAF_LE,2001-12-31,
ZAF_LE,2000-12-31,
ZAF_LE,1999-12-31,
ZAF_LE,1998-12-31,
ZAF_LE,1997-12-31,
ZAF_LE,1996-12-31,
ZAF_LE,1995-12-31,
ZAF_LE,1994-12-31,
ZAF_LE,1993-12-31,
ZAF_LE,1992-12-31,
ZAF_LE,1991-12-31,
ZAF_LE,1990-12-31,
ZAF_LE,1989-12-31,
ZAF_LE,1988-12-31,
ZAF_LE,1987-12-31,
ZAF_LE,1986-12-31,
ZAF_LE,1985-12-31,
ZAF_LE,1984-12-31,
ZAF_LE,1983-12-31,
ZAF_LE,1982-12-31,
ZAF_LE,1981-12-31,
ZAF_LE,1980-12-31,
ZAF_GGXWDN_NGDP,2028-12-31,83.862
ZAF_GGXWDN_NGDP,2027-12-31,81.37
ZAF_GGXWDN_NGDP,2026-12-31,78.834
ZAF_GGXWDN_NGDP,2025-12-31,75.883
ZAF_GGXWDN_NGDP,2024-12-31,72.42
ZAF_GGXWDN_NGDP,2023-12-31,69.822
ZAF_GGXWDN_NGDP,2022-12-31,66.324
ZAF_GGXWDN_NGDP,2021-12-31,63.207
ZAF_GGXWDN_NGDP,2020-12-31,62.198
ZAF_GGXWDN_NGDP,2019-12-31,50.7
ZAF_GGXWDN_NGDP,2018-12-31,46.718
ZAF_GGXWDN_NGDP,2017-12-31,43.778
ZAF_GGXWDN_NGDP,2016-12-31,42.083
ZAF_GGXWDN_NGDP,2015-12-31,41.05
ZAF_GGXWDN_NGDP,2014-12-31,38.122
ZAF_GGXWDN_NGDP,2013-12-31,35.248
ZAF_GGXWDN_NGDP,2012-12-31,32.426
ZAF_GGXWDN_NGDP,2011-12-31,29.062
ZAF_GGXWDN_NGDP,2010-12-31,26.408
ZAF_GGXWDN_NGDP,2009-12-31,23.471
ZAF_GGXWDN_NGDP,2008-12-31,20.138
ZAF_GGXWDN_NGDP,2007-12-31,19.92
ZAF_GGXWDN_NGDP,2006-12-31,23.178
ZAF_GGXWDN_NGDP,2005-12-31,25.83
ZAF_GGXWDN_NGDP,2004-12-31,30.017
ZAF_GGXWDN_NGDP,2003-12-31,30.916
ZAF_GGXWDN_NGDP,2002-12-31,31.394
ZAF_GGXWDN_NGDP,2001-12-31,37.705
ZAF_GGXWDN_NGDP,2000-12-31,37.291
ZAF_GGXWDN_NGDP,1999-12-31,
ZAF_GGXWDN_NGDP,1998-12-31,
ZAF_GGXWDN_NGDP,1997-12-31,
ZAF_GGXWDN_NGDP,1996-12-31,
ZAF_GGXWDN_NGDP,1995-12-31,
ZAF_GGXWDN_NGDP,1994-12-31,
ZAF_GGXWDN_NGDP,1993-12-31,
ZAF_GGXWDN_NGDP,1992-12-31,
ZAF_GGXWDN_NGDP,1991-12-31,
ZAF_GGXWDN_NGDP,1990-12-31,
ZAF_GGXWDN_NGDP,1989-12-31,
ZAF_GGXWDN_NGDP,1988-12-31,
ZAF_GGXWDN_NGDP,1987-12-31,
ZAF_GGXWDN_NGDP,1986-12-31,
ZAF_GGXWDN_NGDP,1985-12-31,
ZAF_GGXWDN_NGDP,1984-12-31,
ZAF_GGXWDN_NGDP,1983-12-31,
ZAF_GGXWDN_NGDP,1982-12-31,
ZAF_GGXWDN_NGDP,1981-12-31,
ZAF_GGXWDN_NGDP,1980-12-31,
ZAF_GGXWDN,2028-12-31,7964.665
ZAF_GGXWDN,2027-12-31,7260.025
ZAF_GGXWDN,2026-12-31,6611.353
ZAF_GGXWDN,2025-12-31,5995.948
ZAF_GGXWDN,2024-12-31,5391.54
ZAF_GGXWDN,2023-12-31,4875.482
ZAF_GGXWDN,2022-12-31,4402.843
ZAF_GGXWDN,2021-12-31,3914.117
ZAF_GGXWDN,2020-12-31,3456.303
ZAF_GGXWDN,2019-12-31,2846.119
ZAF_GGXWDN,2018-12-31,2498.787
ZAF_GGXWDN,2017-12-31,2223.128
ZAF_GGXWDN,2016-12-31,2002.964
ZAF_GGXWDN,2015-12-31,1814.718
ZAF_GGXWDN,2014-12-31,1575.929
ZAF_GGXWDN,2013-12-31,1363.605
ZAF_GGXWDN,2012-12-31,1156.437
ZAF_GGXWDN,2011-12-31,966.9
ZAF_GGXWDN,2010-12-31,806.92
ZAF_GGXWDN,2009-12-31,655.821
ZAF_GGXWDN,2008-12-31,525.922
ZAF_GGXWDN,2007-12-31,467.45
ZAF_GGXWDN,2006-12-31,476.911
ZAF_GGXWDN,2005-12-31,474.5
ZAF_GGXWDN,2004-12-31,496.009
ZAF_GGXWDN,2003-12-31,460.767
ZAF_GGXWDN,2002-12-31,427.172
ZAF_GGXWDN,2001-12-31,439.612
ZAF_GGXWDN,2000-12-31,392.727
ZAF_GGXWDN,1999-12-31,
ZAF_GGXWDN,1998-12-31,
ZAF_GGXWDN,1997-12-31,
ZAF_GGXWDN,1996-12-31,
ZAF_GGXWDN,1995-12-31,
ZAF_GGXWDN,1994-12-31,
ZAF_GGXWDN,1993-12-31,
ZAF_GGXWDN,1992-12-31,
ZAF_GGXWDN,1991-12-31,
ZAF_GGXWDN,1990-12-31,
ZAF_GGXWDN,1989-12-31,
ZAF_GGXWDN,1988-12-31,
ZAF_GGXWDN,1987-12-31,
ZAF_GGXWDN,1986-12-31,
ZAF_GGXWDN,1985-12-31,
ZAF_GGXWDN,1984-12-31,
ZAF_GGXWDN,1983-12-31,
ZAF_GGXWDN,1982-12-31,
ZAF_GGXWDN,1981-12-31,
ZAF_GGXWDN,1980-12-31,
ZAF_GGXWDG_NGDP,2028-12-31,84.87
ZAF_GGXWDG_NGDP,2027-12-31,82.443
ZAF_GGXWDG_NGDP,2026-12-31,79.976
ZAF_GGXWDG_NGDP,2025-12-31,77.138
ZAF_GGXWDG_NGDP,2024-12-31,74.031
ZAF_GGXWDG_NGDP,2023-12-31,72.309
ZAF_GGXWDG_NGDP,2022-12-31,71.016
ZAF_GGXWDG_NGDP,2021-12-31,68.978
ZAF_GGXWDG_NGDP,2020-12-31,69.0
ZAF_GGXWDG_NGDP,2019-12-31,56.217
ZAF_GGXWDG_NGDP,2018-12-31,51.677
ZAF_GGXWDG_NGDP,2017-12-31,48.588
ZAF_GGXWDG_NGDP,2016-12-31,47.134
ZAF_GGXWDG_NGDP,2015-12-31,45.195
ZAF_GGXWDG_NGDP,2014-12-31,43.253
ZAF_GGXWDG_NGDP,2013-12-31,40.356
ZAF_GGXWDG_NGDP,2012-12-31,37.408
ZAF_GGXWDG_NGDP,2011-12-31,34.742
ZAF_GGXWDG_NGDP,2010-12-31,31.185
ZAF_GGXWDG_NGDP,2009-12-31,26.995
ZAF_GGXWDG_NGDP,2008-12-31,24.045
ZAF_GGXWDG_NGDP,2007-12-31,24.326
ZAF_GGXWDG_NGDP,2006-12-31,28.03
ZAF_GGXWDG_NGDP,2005-12-31,29.637
ZAF_GGXWDG_NGDP,2004-12-31,30.733
ZAF_GGXWDG_NGDP,2003-12-31,31.514
ZAF_GGXWDG_NGDP,2002-12-31,31.801
ZAF_GGXWDG_NGDP,2001-12-31,38.045
ZAF_GGXWDG_NGDP,2000-12-31,37.929
ZAF_GGXWDG_NGDP,1999-12-31,
ZAF_GGXWDG_NGDP,1998-12-31,
ZAF_GGXWDG_NGDP,1997-12-31,
ZAF_GGXWDG_NGDP,1996-12-31,
ZAF_GGXWDG_NGDP,1995-12-31,
ZAF_GGXWDG_NGDP,1994-12-31,
ZAF_GGXWDG_NGDP,1993-12-31,
ZAF_GGXWDG_NGDP,1992-12-31,
ZAF_GGXWDG_NGDP,1991-12-31,
ZAF_GGXWDG_NGDP,1990-12-31,
ZAF_GGXWDG_NGDP,1989-12-31,
ZAF_GGXWDG_NGDP,1988-12-31,
ZAF_GGXWDG_NGDP,1987-12-31,
ZAF_GGXWDG_NGDP,1986-12-31,
ZAF_GGXWDG_NGDP,1985-12-31,
ZAF_GGXWDG_NGDP,1984-12-31,
ZAF_GGXWDG_NGDP,1983-12-31,
ZAF_GGXWDG_NGDP,1982-12-31,
ZAF_GGXWDG_NGDP,1981-12-31,
ZAF_GGXWDG_NGDP,1980-12-31,
ZAF_GGXWDG,2028-12-31,8060.421
ZAF_GGXWDG,2027-12-31,7355.781
ZAF_GGXWDG,2026-12-31,6707.109
ZAF_GGXWDG,2025-12-31,6095.076
ZAF_GGXWDG,2024-12-31,5511.493
ZAF_GGXWDG,2023-12-31,5049.149
ZAF_GGXWDG,2022-12-31,4714.271
ZAF_GGXWDG,2021-12-31,4271.487
ZAF_GGXWDG,2020-12-31,3834.248
ZAF_GGXWDG,2019-12-31,3155.816
ZAF_GGXWDG,2018-12-31,2763.988
ZAF_GGXWDG,2017-12-31,2467.402
ZAF_GGXWDG,2016-12-31,2243.371
ZAF_GGXWDG,2015-12-31,1997.998
ZAF_GGXWDG,2014-12-31,1788.04
ZAF_GGXWDG,2013-12-31,1561.221
ZAF_GGXWDG,2012-12-31,1334.109
ZAF_GGXWDG,2011-12-31,1155.884
ZAF_GGXWDG,2010-12-31,952.904
ZAF_GGXWDG,2009-12-31,754.292
ZAF_GGXWDG,2008-12-31,627.962
ZAF_GGXWDG,2007-12-31,570.846
ZAF_GGXWDG,2006-12-31,576.746
ZAF_GGXWDG,2005-12-31,544.434
ZAF_GGXWDG,2004-12-31,507.85
ZAF_GGXWDG,2003-12-31,469.686
ZAF_GGXWDG,2002-12-31,432.705
ZAF_GGXWDG,2001-12-31,443.584
ZAF_GGXWDG,2000-12-31,399.445
ZAF_GGXWDG,1999-12-31,
ZAF_GGXWDG,1998-12-31,
ZAF_GGXWDG,1997-12-31,
ZAF_GGXWDG,1996-12-31,
ZAF_GGXWDG,1995-12-31,
ZAF_GGXWDG,1994-12-31,
ZAF_GGXWDG,1993-12-31,
ZAF_GGXWDG,1992-12-31,
ZAF_GGXWDG,1991-12-31,
ZAF_GGXWDG,1990-12-31,
ZAF_GGXWDG,1989-12-31,
ZAF_GGXWDG,1988-12-31,
ZAF_GGXWDG,1987-12-31,
ZAF_GGXWDG,1986-12-31,
ZAF_GGXWDG,1985-12-31,
ZAF_GGXWDG,1984-12-31,
ZAF_GGXWDG,1983-12-31,
ZAF_GGXWDG,1982-12-31,
ZAF_GGXWDG,1981-12-31,
ZAF_GGXWDG,1980-12-31,
ZAF_GGXONLB_NGDP,2028-12-31,0.88
ZAF_GGXONLB_NGDP,2027-12-31,0.746
ZAF_GGXONLB_NGDP,2026-12-31,0.287
ZAF_GGXONLB_NGDP,2025-12-31,-0.745
ZAF_GGXONLB_NGDP,2024-12-31,-0.61
ZAF_GGXONLB_NGDP,2023-12-31,-0.796
ZAF_GGXONLB_NGDP,2022-12-31,0.064
ZAF_GGXONLB_NGDP,2021-12-31,-1.315
ZAF_GGXONLB_NGDP,2020-12-31,-5.542
ZAF_GGXONLB_NGDP,2019-12-31,-1.132
ZAF_GGXONLB_NGDP,2018-12-31,-0.354
ZAF_GGXONLB_NGDP,2017-12-31,-0.762
ZAF_GGXONLB_NGDP,2016-12-31,-0.617
ZAF_GGXONLB_NGDP,2015-12-31,-1.44
ZAF_GGXONLB_NGDP,2014-12-31,-1.156
ZAF_GGXONLB_NGDP,2013-12-31,-1.249
ZAF_GGXONLB_NGDP,2012-12-31,-1.594
ZAF_GGXONLB_NGDP,2011-12-31,-1.406
ZAF_GGXONLB_NGDP,2010-12-31,-2.3
ZAF_GGXONLB_NGDP,2009-12-31,-2.622
ZAF_GGXONLB_NGDP,2008-12-31,1.552
ZAF_GGXONLB_NGDP,2007-12-31,3.416
ZAF_GGXONLB_NGDP,2006-12-31,3.26
ZAF_GGXONLB_NGDP,2005-12-31,2.574
ZAF_GGXONLB_NGDP,2004-12-31,1.887
ZAF_GGXONLB_NGDP,2003-12-31,1.517
ZAF_GGXONLB_NGDP,2002-12-31,2.528
ZAF_GGXONLB_NGDP,2001-12-31,3.023
ZAF_GGXONLB_NGDP,2000-12-31,2.971
ZAF_GGXONLB_NGDP,1999-12-31,
ZAF_GGXONLB_NGDP,1998-12-31,
ZAF_GGXONLB_NGDP,1997-12-31,
ZAF_GGXONLB_NGDP,1996-12-31,
ZAF_GGXONLB_NGDP,1995-12-31,
ZAF_GGXONLB_NGDP,1994-12-31,
ZAF_GGXONLB_NGDP,1993-12-31,
ZAF_GGXONLB_NGDP,1992-12-31,
ZAF_GGXONLB_NGDP,1991-12-31,
ZAF_GGXONLB_NGDP,1990-12-31,
ZAF_GGXONLB_NGDP,1989-12-31,
ZAF_GGXONLB_NGDP,1988-12-31,
ZAF_GGXONLB_NGDP,1987-12-31,
ZAF_GGXONLB_NGDP,1986-12-31,
ZAF_GGXONLB_NGDP,1985-12-31,
ZAF_GGXONLB_NGDP,1984-12-31,
ZAF_GGXONLB_NGDP,1983-12-31,
ZAF_GGXONLB_NGDP,1982-12-31,
ZAF_GGXONLB_NGDP,1981-12-31,
ZAF_GGXONLB_NGDP,1980-12-31,
ZAF_GGXONLB,2028-12-31,83.536
ZAF_GGXONLB,2027-12-31,66.575
ZAF_GGXONLB,2026-12-31,24.072
ZAF_GGXONLB,2025-12-31,-58.895
ZAF_GGXONLB,2024-12-31,-45.45
ZAF_GGXONLB,2023-12-31,-55.575
ZAF_GGXONLB,2022-12-31,4.22
ZAF_GGXONLB,2021-12-31,-81.452
ZAF_GGXONLB,2020-12-31,-307.944
ZAF_GGXONLB,2019-12-31,-63.548
ZAF_GGXONLB,2018-12-31,-18.912
ZAF_GGXONLB,2017-12-31,-38.719
ZAF_GGXONLB,2016-12-31,-29.387
ZAF_GGXONLB,2015-12-31,-63.661
ZAF_GGXONLB,2014-12-31,-47.808
ZAF_GGXONLB,2013-12-31,-48.314
ZAF_GGXONLB,2012-12-31,-56.84
ZAF_GGXONLB,2011-12-31,-46.779
ZAF_GGXONLB,2010-12-31,-70.285
ZAF_GGXONLB,2009-12-31,-73.274
ZAF_GGXONLB,2008-12-31,40.545
ZAF_GGXONLB,2007-12-31,80.163
ZAF_GGXONLB,2006-12-31,67.068
ZAF_GGXONLB,2005-12-31,47.278
ZAF_GGXONLB,2004-12-31,31.175
ZAF_GGXONLB,2003-12-31,22.617
ZAF_GGXONLB,2002-12-31,34.392
ZAF_GGXONLB,2001-12-31,35.244
ZAF_GGXONLB,2000-12-31,31.283
ZAF_GGXONLB,1999-12-31,
ZAF_GGXONLB,1998-12-31,
ZAF_GGXONLB,1997-12-31,
